,Folder name,File name,Centroid,Surface area,Volume,Compactness,Sphericity,Rectangularity,Diameter,Eccentricity,A3-0,A3-1,A3-2,A3-3,A3-4,A3-5,A3-6,A3-7,A3-8,A3-9,A3-10,A3-11,A3-12,A3-13,A3-14,A3-15,A3-16,A3-17,A3-18,A3-19,A3-20,A3-21,A3-22,A3-23,A3-24,A3-25,A3-26,A3-27,A3-28,A3-29,A3-30,A3-31,A3-32,A3-33,A3-34,A3-35,D1-0,D1-1,D1-2,D1-3,D1-4,D1-5,D1-6,D1-7,D1-8,D1-9,D1-10,D1-11,D1-12,D1-13,D1-14,D1-15,D1-16,D1-17,D1-18,D1-19,D1-20,D1-21,D1-22,D1-23,D1-24,D1-25,D1-26,D1-27,D1-28,D1-29,D2-0,D2-1,D2-2,D2-3,D2-4,D2-5,D2-6,D2-7,D2-8,D2-9,D2-10,D2-11,D2-12,D2-13,D2-14,D2-15,D2-16,D2-17,D2-18,D2-19,D2-20,D2-21,D2-22,D2-23,D2-24,D2-25,D2-26,D2-27,D2-28,D2-29,D3-0,D3-1,D3-2,D3-3,D3-4,D3-5,D3-6,D3-7,D3-8,D3-9,D3-10,D3-11,D3-12,D3-13,D3-14,D3-15,D3-16,D3-17,D3-18,D3-19,D3-20,D3-21,D3-22,D3-23,D3-24,D3-25,D3-26,D3-27,D3-28,D3-29,D4-0,D4-1,D4-2,D4-3,D4-4,D4-5,D4-6,D4-7,D4-8,D4-9,D4-10,D4-11,D4-12,D4-13,D4-14,D4-15,D4-16,D4-17,D4-18,D4-19,D4-20,D4-21,D4-22,D4-23,D4-24,D4-25,D4-26,D4-27,D4-28,D4-29
223,Hand,184.off,-0.08711252252618365,-0.1344413258028718,-0.26519074460416864,-0.3505208150681751,-0.3174874367313449,0.07266766196015015,-0.6603583736041836,-0.24052622738576385,0.01563824867031527,0.03659523625992446,0.0504798427503276,0.05473868804439991,0.056501965620904954,0.05623217451630309,0.054584521698913126,0.05150119478917752,0.048109535188468354,0.04357126339320126,0.04199105835196177,0.03755877591921684,0.03521737454713636,0.03262545286363987,0.02976374007554151,0.03042858244045325,0.027904108533107222,0.027672859014877052,0.026506976027133276,0.025533800971247977,0.024705156864256533,0.025013489555230094,0.022951514684344407,0.022681723579742543,0.020899175210051645,0.019540584290449393,0.0171510059354043,0.015628613273722346,0.012651275726508903,0.010309874354428428,0.009211439142835119,0.006359361751329685,0.00455754258845294,0.0028424419949125107,0.0017343713867262777,0.0006070299853541971,0.0,0.00354,0.01499,0.02642,0.04234,0.08274,0.09116,0.10113,0.09199,0.0949,0.11155,0.06512,0.0628,0.0549,0.04615,0.03647,0.0293,0.02838,0.01612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013158025698957907,0.048670760717022823,0.07771396721442009,0.10037722327835893,0.1141822018293836,0.11556568562072637,0.11141523424669805,0.10552298673248997,0.08634332294891063,0.07092593882811955,0.050840541051646745,0.037085328104627203,0.02742084780682983,0.019119945058773177,0.011983557444436703,0.006807934627902579,0.002687342616277334,0.0001791561744184889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020812456640715332,0.02062938410544978,0.055509519771833805,0.09553495721883913,0.12576119633084099,0.14107184151699684,0.14329761812996222,0.13319972250057813,0.10891852308641024,0.08084097741463038,0.051587913358513836,0.027248901564788406,0.010849456563632159,0.002880983581284206,0.0005781237955754259,9.635396592923764e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005742821473158552,0.041025641025641026,0.09061749735907039,0.1375972342264477,0.16316143282435416,0.16992221261884183,0.1459713819264381,0.11458753481225391,0.07590511860174781,0.03779890521463555,0.013848074522231826,0.0032459425717852684,0.0004801690194948622,9.603380389897244e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
224,Hand,185.off,0.014034056828650061,-0.30406964860372937,-0.33776000665129546,-0.38371247702490924,-0.24603947583624644,0.3185170514108997,-0.732897481057611,0.6831512183335745,0.033320485642705726,0.06448255925997302,0.06985931778762768,0.06454037386779726,0.060242821352861825,0.056494507612256696,0.04919059549046059,0.04726344189631913,0.04286953170167662,0.040373867797263444,0.03574869917132396,0.03194257082289458,0.028348429369820776,0.027394488340720755,0.025226440547311622,0.02420504914241665,0.02357872422432068,0.02314511466563885,0.022220080940450953,0.020678358065137792,0.01984004625168626,0.019454615532857968,0.018760840238967045,0.018336866448255926,0.017354018115243786,0.017488918866833687,0.016111004047022547,0.015214877625746772,0.013615340142609365,0.013297359799576027,0.01194835228367701,0.010281364424744652,0.0075929851609173255,0.00531894391983041,0.003266525342069763,0.0009924841009828482,0.0,0.00086,0.00933,0.03069,0.05853,0.07761,0.06467,0.08359,0.08343,0.08732,0.10615,0.08065,0.06932,0.05566,0.05333,0.03888,0.02633,0.05527,0.01838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01745760012739868,0.059777848554821246,0.08635241659367784,0.09932120391750936,0.10084401624333147,0.09791782785253603,0.09577792817899514,0.08798471215861135,0.08383430209411577,0.07736483796480612,0.06237558722828251,0.04460944342702444,0.03168046819014253,0.023319929930726967,0.01572577434509117,0.010838840672028028,0.004468906760092364,0.00034835576080898163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00276541211385404,0.02492725135379931,0.06262164922626275,0.10146268138983638,0.12824960012333544,0.13990865468000233,0.13383823784471297,0.12187084465514252,0.10169393536451407,0.07482993197278912,0.05251392341639205,0.029985932049873775,0.015108593012275733,0.007120695303617197,0.0024570734809504537,0.0006166772658071728,2.890674683471122e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009040692673789636,0.059748848410711215,0.13113782755786615,0.184483648387775,0.19981268755136758,0.17381830692482655,0.1276973948278828,0.0740266442401422,0.03042871614518626,0.008314379097459813,0.0014144001223264971,7.645406066629714e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
225,Hand,186.off,-0.21916704627262212,-0.2668267958511348,-0.27599153356025197,-0.4587405525115044,-0.029088439564940054,0.17108356495572258,-0.6623082383723556,-0.1608877805970795,0.024630541871921183,0.04754513992654218,0.0583324496544012,0.06310431588790452,0.06422257140929116,0.05930610316871198,0.05665506637232125,0.04895259946208053,0.04492302353156662,0.04019935796708858,0.037008473677614645,0.03443455795166437,0.03168711981722306,0.030395341887345398,0.02751294187963329,0.027377980006362487,0.026144042879315165,0.024669102407141413,0.024659462273336354,0.023589407420975005,0.022471151899588367,0.021574619455718046,0.020167159920179693,0.018692219448005937,0.01837409503243905,0.016870234158850125,0.015694137834633144,0.014055315087773418,0.013187703045318269,0.011471759228018085,0.010228181967165705,0.007365062227063712,0.006343208043727647,0.004742945832088149,0.0025835558597553333,0.0008290515072349204,0.00239,0.00602,0.01394,0.01682,0.0392,0.0751,0.08014,0.11575,0.1115,0.08809,0.0734,0.06762,0.06572,0.06938,0.04927,0.03617,0.02068,0.03282,0.03283,0.00316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01452232596102164,0.04552784026436805,0.07501045129695619,0.09671928811737304,0.10875321004120797,0.11001731929209882,0.10999741205980132,0.09914797045766727,0.09094619075109987,0.07141719586725857,0.050753488742460134,0.04044154241235841,0.03302609838154202,0.02440626679672725,0.016055182847928652,0.009246909402185814,0.0036231162781438495,0.00038819102980112676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0023038587223705646,0.019684014690714197,0.05369243968035165,0.08988904847742893,0.12244189745418792,0.13823152334223388,0.14477679561206488,0.13281408149297758,0.10734632105572639,0.07571887139841332,0.05090660214576967,0.030730969066599834,0.017380155968343632,0.008424989637455537,0.00392330753140092,0.001551971775320757,0.00018315194864033777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006372092138550206,0.04197972343218002,0.09603789017176118,0.14185989005763414,0.16729119510014645,0.16780476670534306,0.14532174310007037,0.11018964107051148,0.0692751031898503,0.03338215433777795,0.014380004945504347,0.004393890400015217,0.0015026724744640785,0.00020923287619120082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
226,Hand,187.off,0.0009238841625994351,-0.4280801738403554,-0.392720173826699,-0.4009391068897586,-0.20394562360184781,0.13835372809686217,-0.6988739473912349,0.047617719904554504,0.027237953925753212,0.05365693859657575,0.06524776228694756,0.06729036795806878,0.0630991723593059,0.05961132682654231,0.05549721068706703,0.052664540558247985,0.04806867779822525,0.043569164362312,0.0385300947113856,0.03596720269007313,0.03358737438456869,0.028875892435614565,0.028750638314272225,0.026823651832082396,0.024472728323810807,0.023750108392989622,0.02223742400447061,0.020811454007650138,0.019713071712801934,0.018499070229022342,0.017130909826667567,0.01698638584050333,0.01518465347965584,0.014057366387574792,0.013151682740945572,0.012602491593521472,0.011812427135823643,0.009837265991579068,0.009201360452456425,0.007939184306622089,0.0063397855264045325,0.004306814787694264,0.0026785112102438603,0.0008093343225197275,0.00155,0.00796,0.01357,0.02948,0.06075,0.06587,0.09834,0.09451,0.09925,0.10646,0.08309,0.07203,0.0596,0.05624,0.04521,0.03414,0.02995,0.03127,0.01073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016005733397037744,0.05445731804427457,0.0876632425545469,0.10541089345437171,0.11487697085523173,0.11747491638795987,0.10791925465838509,0.09812470138557094,0.08520465042204173,0.06157429526994744,0.046603758560280296,0.03908862876254181,0.026865344800127408,0.017070791527313268,0.011217948717948718,0.00741559165472209,0.002926421404682274,9.953814301640389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003915555169786573,0.028421529766899094,0.06993027225645922,0.10773563251646752,0.13376539459344772,0.14627395384274128,0.14578209839037892,0.12672511066747677,0.09834215779880219,0.06663194745826462,0.03964740715022808,0.01920165109124401,0.009248811349323458,0.003520141962985466,0.0008004706381583388,5.7865347336747386e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010675820963087312,0.064300130146934,0.13031669087273892,0.17171850538506517,0.18437482316992662,0.1666823848954109,0.12639342097817682,0.07723937604919177,0.0418922232491465,0.019559763849331346,0.005828319218363921,0.0009808174736405304,3.772374898617425e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
227,Hand,188.off,-0.18905930458460823,-0.13700496540788423,-0.34492630511976435,-0.14007992523789836,-0.5963724580935669,-0.7345703353760606,-0.29915616732627753,-0.4686838136950406,0.02025301820073805,0.04066983340880843,0.048243036218408857,0.0517791245531714,0.05184657037972,0.05496834863711255,0.05561390154836347,0.053735053523080924,0.05220306974861977,0.04958231763130257,0.044909285363292126,0.043300220644203996,0.040525306637632846,0.03787564916608053,0.035919720196171005,0.034628614373669146,0.032691955639916365,0.03073602667000684,0.026997600855598484,0.025639049206548026,0.023288080395425247,0.020108491429562468,0.018306724348906896,0.015917215065470627,0.015290932390376445,0.013450624837407383,0.011803019646005762,0.01033848169809321,0.009182267528688564,0.007871891470029965,0.006706042182546947,0.0054053012419667205,0.004210546600248586,0.0035553585709192865,0.0017921319625772013,0.0006551880293292994,0.0,0.0,0.0,0.026,0.02642,0.04134,0.09748,0.10473,0.0877,0.06581,0.07429,0.06973,0.07744,0.09178,0.07337,0.05193,0.06568,0.03833,0.00797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01325768886234697,0.04368468199462526,0.06225739026575097,0.07471882153876779,0.08620483726485519,0.09310241863242759,0.09842739126107296,0.09990046780133373,0.10406091370558376,0.09844729770080621,0.07649049467502737,0.05313028764805414,0.038737931720911715,0.028515974917885937,0.016691549716333232,0.007604259978102916,0.003742410669851697,0.001025181646262566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002033186224440633,0.016284761702865733,0.0431979803041107,0.07204802559309295,0.0936325618146428,0.10578349939293492,0.11022567403495924,0.11276956580392762,0.11003295496155255,0.09885524870396423,0.08728246834589219,0.06995702364663031,0.04242710401048392,0.020196958893021644,0.009086704311125671,0.003555666904353524,0.0018211952436932683,0.000626336988571759,0.0001830831197363603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005868455148235653,0.031133297766938496,0.069392576785306,0.10635622284886823,0.1267624418870513,0.13533648349973326,0.12891547900312475,0.11230089170032771,0.09894444021034982,0.07404161268196022,0.05201585245027056,0.030809389528237176,0.016271625638289766,0.007259355232070727,0.0031247618321774257,0.001105098696745675,0.0003239082387013185,3.810685161191982e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
228,Hand,189.off,-0.11823367790254637,0.497147854980284,-0.05664093201168095,-0.09970278456454863,-0.6299769321414274,-0.5827969530893962,0.750160006051512,-0.556835410231536,0.017169574857803915,0.034840451171310134,0.042649185385134486,0.050033741444133806,0.05523956425335004,0.05417911886628748,0.05604935891256146,0.057755711944471225,0.05615540345126772,0.05283910151354478,0.05220283428130724,0.0485780391400752,0.04660175455509496,0.041733346187216816,0.036980622770654586,0.03231466306757929,0.030579388797840546,0.028101802757158005,0.0238696616215174,0.022259712715704233,0.02040875349464957,0.018490311385327293,0.016812879591246506,0.015588547189819724,0.014923358719753206,0.01290851248433433,0.011770943796394486,0.010440566856261447,0.009148751566567049,0.007741251325556734,0.007027860792441916,0.0051672611587775955,0.00408753494649571,0.002863202545068929,0.001918442109322279,0.0005687843439699219,0.00268,0.00598,0.01104,0.02357,0.04568,0.05053,0.05886,0.05809,0.07875,0.08464,0.06692,0.0717,0.08166,0.07038,0.06534,0.06882,0.05739,0.0415,0.0235,0.00744,0.00622,0.00821,0.00663,0.00447,0.0,0.0,0.0,0.0,0.0,0.0,0.00884920516419307,0.033515493574621,0.04774987308507779,0.06348732343894646,0.08173320990235017,0.08788485083763849,0.09422561989229651,0.10079533351250734,0.10207941390191219,0.09954111545773982,0.08754641104508216,0.06847433332337922,0.04976060361732414,0.03317705378206468,0.020614965011297916,0.011815530404833716,0.005892834035098197,0.002169996316978728,0.0006868336966584048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011081346720884966,0.011013895045192623,0.02917766771377363,0.056225789666403285,0.08087455915511958,0.09635953670334753,0.101813486480757,0.10618820944708898,0.10535951743144019,0.09845053864981017,0.08635741679354006,0.07192275819537859,0.05577289984389755,0.03973867293646052,0.024870396423133996,0.015359710150513597,0.009819036790071114,0.0053961340553874615,0.0029582377767927693,0.0010214110890554838,0.00019271907340669505,1.9271907340669506e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033638678779125014,0.024079212436808696,0.05572237637310426,0.09285795735299707,0.12128929263750048,0.13558097989281234,0.13033562659166065,0.10990535558174008,0.09135656999505873,0.07305484815082292,0.0530046752062032,0.04027139001862481,0.027062982249420352,0.01685734919609259,0.011554981185145767,0.005929529818693223,0.0038199855562735187,0.002090539359154662,0.0012163138089627125,0.0005321372914211867,9.50245163252119e-05,1.9004903265042382e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
229,Hand,190.off,0.3928182320055913,-0.33116236809487504,-0.4406626774716614,-0.06327972951215637,-0.6570147074791564,-0.5780214369815037,-0.5188744421018602,-0.08897237860795153,0.021688023894402157,0.04266306965989016,0.04980248578861162,0.05248097119182966,0.05147894787551787,0.050409480682146644,0.04913768185759707,0.049725407071972254,0.045977454475382984,0.04704692166875422,0.04434916658637634,0.042181327680894116,0.03913671837363908,0.03729646401387417,0.035224973504191154,0.03395317467964158,0.03101454860776568,0.02948260911455824,0.026216398496965027,0.024684459003757587,0.023470469216687544,0.02148569226322382,0.01917333076404278,0.01715001445225937,0.01705366605646016,0.015724058194431064,0.013912708353405915,0.012612005010116582,0.011841217843722902,0.010636862896232778,0.009451777627902495,0.007842759418055689,0.006773292224684459,0.004875228827440023,0.0030349744676751132,0.0010116581558917044,0.00073,0.00499,0.01241,0.03526,0.05786,0.05566,0.06511,0.07629,0.1138,0.10177,0.08841,0.08353,0.06928,0.06514,0.05524,0.05119,0.02421,0.01465,0.01822,0.00625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017059479257902698,0.050531491360777135,0.06723266183613345,0.07457799187833426,0.08767616848475197,0.10786089656819811,0.11106576956764073,0.11694800541444382,0.10643761445974997,0.0812863285293415,0.06289314435862728,0.04718727605701091,0.02970976988613743,0.015855163627677363,0.010729357432916633,0.007912652281232582,0.004040926825384187,0.0009953021737399476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002630640700733303,0.02088131281497827,0.05421239773745628,0.08790965242780192,0.11123852105957968,0.11990132688360619,0.12184780828121838,0.11425460362122629,0.10390548965570406,0.08795783266041608,0.06634418030970253,0.04784297098586392,0.03204949073494127,0.017874866299854495,0.007333031403875618,0.002630640700733303,0.000944332559237596,0.0002409011630708153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006415764449790915,0.0416069962383762,0.0945179584120983,0.14248343548910658,0.17385575986710203,0.1686811403257528,0.13986748391285253,0.1035687689751962,0.0674037157969105,0.03687155104924481,0.016364018254377423,0.006492142598002712,0.0015848465753947796,0.00028641805579423727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
230,Hand,191.off,-0.09013438999281213,0.21641824120778017,0.009005919053523378,-0.43583688888149724,-0.105526157130104,-0.08050980567840407,-0.4752571158086,-0.49719236756461493,0.014493591596800616,0.0304230509781247,0.041379974944589,0.04916642574925316,0.05433169509492146,0.05775272236677267,0.06047990748771321,0.06048954418425364,0.0580225498699046,0.05261636311072564,0.04982172111400212,0.04740291028235521,0.04392406283126144,0.040156114483954904,0.038402235713597375,0.03505830201406958,0.03165654813529922,0.028649898814686325,0.025739616459477692,0.02336898911053291,0.021499469981690278,0.01970704442517105,0.018203719764864606,0.01615110340175388,0.01441649802447721,0.01248915871639202,0.01141948540040474,0.00987761395393659,0.0084321094728727,0.007372072853425846,0.005435096848800231,0.004548520767081045,0.003160836465259709,0.0022260769008383926,0.0012238604606340947,0.000501108220102149,0.0,0.0,0.00471,0.02098,0.03715,0.04585,0.0606,0.08523,0.1406,0.11282,0.10641,0.08893,0.08205,0.06364,0.03957,0.02816,0.03014,0.02187,0.0253,0.00599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008599239604275733,0.032486016282819434,0.05874156498198539,0.08378286919999203,0.10423592173099508,0.11398968887473376,0.11893624221191552,0.11062563449250552,0.09741823755399406,0.08418098214463443,0.06608674881063757,0.04964468419690666,0.035571391603798,0.019497581463861297,0.0096243804367299,0.0036427334434779145,0.0023588191970061907,0.0005772637697314728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014268085762764152,0.012706308807650779,0.04018201449946013,0.07285400277649237,0.09953917939225668,0.12125944778651859,0.13090004627487276,0.12666782353848527,0.11950485886163813,0.10161190806725282,0.07634389942927657,0.04974548819990745,0.02799629801018047,0.013467916088230758,0.004357550516736079,0.001166512417090853,0.0002602961591855622,9.640598488354157e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003923361139679274,0.024492438959357026,0.05730773625871329,0.0932655315582981,0.12459528434845542,0.13901268426465546,0.13918409324648612,0.12400487563326096,0.10155029901344609,0.07629604235706396,0.05285110273111644,0.03534834114196473,0.018131261189197424,0.007580086085399763,0.00201881689711652,0.000418999733363806,1.9045442425627548e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
231,Hand,192.off,-0.15676796203398394,-0.33821504515494494,-0.44213290399556704,-0.06983989155755445,-0.6523514641038278,0.34233986110736775,-0.5696457846350567,1.7802795678587715,0.030328738069989397,0.05890292104502073,0.06495710016388702,0.061409428323532245,0.057784633182300205,0.05369709823580449,0.05121951219512195,0.04772004241781548,0.04488576111057553,0.042572062084257206,0.0383399209486166,0.03627687265014943,0.03305697483852309,0.03125421768051673,0.030752916224814422,0.028911597416369422,0.02540248722645329,0.024043189048491276,0.023223753976670203,0.021652366721295672,0.019579678010218836,0.018393907259230693,0.017699797551335196,0.016253735659886245,0.015530704714161766,0.01383399209486166,0.013004916610430926,0.012985635785211606,0.012426491853851345,0.011211799865034223,0.011211799865034223,0.010643015521064302,0.008734213824351682,0.006757929239371445,0.003933288344741155,0.0014075002410103153,0.00159,0.01097,0.03046,0.04853,0.04705,0.05004,0.05434,0.05393,0.08173,0.09993,0.09821,0.09175,0.07748,0.06017,0.05695,0.05498,0.04231,0.03932,0.00026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015777580903652236,0.048487442638290246,0.0732338565982142,0.09130092873709672,0.10029962472252361,0.10647129674792702,0.10259907026747231,0.0984481231149026,0.09381936909585005,0.07972406653460616,0.06299087189798823,0.04522242905065748,0.03332702893717835,0.02143162882369922,0.01374690172110015,0.00826207706626584,0.003981723887357031,0.0008759792552185469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0034401017576318224,0.03092237126117792,0.07740710761640457,0.11262719703977798,0.12779448041936478,0.12492291088498304,0.11546985815602837,0.10469665433240827,0.08898974714770275,0.07561478569226025,0.05703630897317299,0.03949853530681468,0.024196345975948195,0.012083718778908419,0.004307354301572618,0.0009154332408263953,7.70891150169596e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01105676430351755,0.07259983883360507,0.14426266374318322,0.20331328123535916,0.21849290680459513,0.1820055846029872,0.11349112647813947,0.043008939112835216,0.010419594835179251,0.0013305597721182136,1.874027848053822e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
232,Hand,193.off,-0.21076835878776556,-0.3117796555610757,-0.42392064352877673,-0.11177319537144947,-0.620360582383106,-0.4020089241391077,-0.41007000458371556,-0.39918623504609474,0.023037254807460602,0.04125500024097547,0.05112535543881633,0.06106318376789243,0.06318376789242855,0.0631162947611933,0.059116101980818354,0.05300496409465517,0.04870596173309557,0.044792520121451636,0.040329654441177885,0.03813195816665863,0.03571256446093787,0.035028194129837584,0.03221360065545328,0.031028001349462625,0.029370090124825294,0.026034989638054847,0.024608414863366908,0.023152923032435296,0.021360065545327486,0.0206660561954793,0.018738252445901007,0.017263482577473614,0.01604896621523929,0.014632030459299243,0.013388597040821244,0.011287290953780905,0.01013060870403393,0.009022121548026412,0.007344932285893296,0.006062942792423732,0.004433948624030073,0.0031519591305605088,0.0017350233746204636,0.0007229264060918598,0.0,0.00853,0.01946,0.04001,0.05921,0.10319,0.09748,0.0933,0.06765,0.07839,0.08476,0.07438,0.06212,0.05185,0.05085,0.03641,0.01777,0.01676,0.01592,0.01903,0.00293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016242684820255582,0.049335164616425814,0.07769019467335483,0.0983717504677734,0.11208646841036665,0.12530355507782953,0.12636848600660855,0.10908077550857917,0.08812054620008758,0.055714797563597276,0.04373183645845774,0.03338110593574585,0.02464270074445639,0.01711851586448505,0.011216608941438751,0.006986743102830526,0.0039312870735299975,0.0006767785341773159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002418437939606498,0.024386718825275086,0.06205075829109899,0.1000038540843659,0.12863006571213845,0.1378124217139113,0.13384271481702734,0.12480488697897597,0.1075193185978841,0.07880639007187867,0.05171217697955408,0.029233229915402847,0.013171333320486386,0.0047212533482357925,0.000761181662266587,0.00012525774189197001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005921651989067719,0.04405177649559672,0.09336091709687215,0.13642575159429093,0.15874582447616156,0.15599377467354997,0.13794412389918007,0.10949362283631947,0.07472289705435772,0.04570300637716368,0.023743546917704222,0.009546765866990586,0.0033024597631339204,0.0009300030367446097,0.00011387792286668691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
233,Hand,194.off,0.19566230044682648,-0.31689576411633746,-0.43636894092768086,-0.057344950462453186,-0.6611598447918203,-0.3701282774935089,-0.6767850651991134,-0.21783921268489334,0.0288659793814433,0.0492436650929762,0.0631467386068022,0.06336833991714037,0.06573851045380094,0.0643414587147124,0.05917718469987475,0.05498602948260911,0.04989883418441083,0.042701609018209845,0.040090567492051254,0.037074862703535987,0.03348106754022546,0.030099238847673185,0.02759418055689373,0.026100780422005972,0.02470372868291743,0.023952211195683592,0.022343192985836785,0.02149532710280374,0.01997302244917622,0.019529819828499856,0.017390885441757396,0.016629733114943635,0.015396473648713748,0.01375855092012718,0.012255515945659505,0.01114750939396859,0.009644474419500915,0.00901820984680605,0.008025821370074189,0.006763657385104538,0.004971577223239233,0.0037961267944888718,0.0024954234511995375,0.0007996916851334425,0.0,0.00848,0.01376,0.02706,0.05842,0.07665,0.07595,0.11012,0.11163,0.08583,0.07274,0.05494,0.05322,0.04748,0.05678,0.05835,0.06063,0.02796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01775725120936436,0.05036529771265901,0.0728903310572731,0.0952859673919535,0.10173591065634145,0.12057810602591922,0.13014353114486493,0.10972866442378516,0.08210737961101268,0.059691836044034795,0.05172894312503733,0.0404614496446559,0.02711365038918639,0.01669221428144845,0.012113550853024903,0.007634423586088826,0.0034638584197639,0.0005076344235860888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002678795120353061,0.024436778507968934,0.06154483609242807,0.09371928539767581,0.12251151496463605,0.13455645705255448,0.13434446607180714,0.13014319027154117,0.10799013278344158,0.08376534525622001,0.05390352483185261,0.029852184470697065,0.014791188883963845,0.005078147584266415,0.000664880803253098,1.9271907340669506e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006538696849189354,0.04403104925053533,0.0945625573569899,0.13989369837870907,0.1634483022330988,0.16044661976139493,0.1383068216579994,0.10907387580299786,0.07850260018354237,0.043017742428877334,0.01655705108595901,0.004435607219333129,0.001128020801468339,5.7356989905169775e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
